AU311154,"POLYGON((154.9999805 -10.0000043,154.9999805 -10.9999875,154.0001691 -10.9999875,154.0001691 -10.0000043,154.9999805 -10.0000043))"
AU312120,"POLYGON((121.000092 -10.9999875,121.000092 -12.0000281,120.0002806 -12.0000281,120.0002806 -10.9999875,121.000092 -10.9999875))"
AU312121,"POLYGON((121.9999033 -10.9999875,121.9999033 -12.0000281,121.000092 -12.0000281,121.000092 -10.9999875,121.9999033 -10.9999875))"
AU312122,"POLYGON((122.9997147 -10.9999875,122.9997147 -12.0000281,121.9999033 -12.0000281,121.9999033 -10.9999875,122.9997147 -10.9999875))"
AU312123,"POLYGON((124 -11,124 -12,123 -12,123 -11,124 -11))"
AU312124,"POLYGON((125 -11,125 -12,124 -12,124 -11,125 -11))"
AU312125,"POLYGON((126 -11,126 -12,125 -12,125 -11,126 -11))"
AU312126,"POLYGON((127 -11,127 -12,126 -12,126 -11,127 -11))"
AU312127,"POLYGON((128 -11,128 -12,127 -12,127 -11,128 -11))"
AU312128,"POLYGON((129 -11,129 -12,128 -12,128 -11,129 -11))"
AU312137,"POLYGON((138 -11,138 -12,137 -12,137 -11,138 -11))"
AU312140,"POLYGON((141 -11,141 -12,140 -12,140 -11,141 -11))"
AU312144,"POLYGON((145 -11,145 -12,144 -12,144 -11,145 -11))"
AU312148,"POLYGON((149 -11,149 -12,148 -12,148 -11,149 -11))"
AU312149,"POLYGON((150 -11,150 -12,149 -12,149 -11,150 -11))"
AU312150,"POLYGON((151 -11,151 -12,150 -12,150 -11,151 -11))"
AU312151,"POLYGON((152 -11,152 -12,151 -12,151 -11,152 -11))"
AU313120,"POLYGON((121.000092 -12.0000281,121.000092 -13.0000113,120.0002806 -13.0000113,120.0002806 -12.0000281,121.000092 -12.0000281))"
AU313121,"POLYGON((121.9999033 -12.0000281,121.9999033 -13.0000113,121.000092 -13.0000113,121.000092 -12.0000281,121.9999033 -12.0000281))"
AU313122,"POLYGON((123 -12,123 -13,122 -13,122 -12,123 -12))"
AU313123,"POLYGON((124 -12,124 -13,123 -13,123 -12,124 -12))"
AU313124,"POLYGON((125 -12,125 -13,124 -13,124 -12,125 -12))"
AU313125,"POLYGON((126 -12,126 -13,125 -13,125 -12,126 -12))"
AU313126,"POLYGON((127 -12,127 -13,126 -13,126 -12,127 -12))"
AU313127,"POLYGON((128 -12,128 -13,127 -13,127 -12,128 -12))"
AU313128,"POLYGON((129 -12,129 -13,128 -13,128 -12,129 -12))"
AU313137,"POLYGON((138 -12,138 -13,137 -13,137 -12,138 -12))"
AU313140,"POLYGON((141 -12,141 -13,140 -13,140 -12,141 -12))"
AU314121,"POLYGON((122 -13,122 -14,121 -14,121 -13,122 -13))"
AU314122,"POLYGON((123 -13,123 -14,122 -14,122 -13,123 -13))"
AU314123,"POLYGON((124 -13,124 -14,123 -14,123 -13,124 -13))"
AU314124,"POLYGON((125 -13,125 -14,124 -14,124 -13,125 -13))"
AU314125,"POLYGON((126 -13,126 -14,125 -14,125 -13,126 -13))"
AU314127,"POLYGON((128 -13,128 -14,127 -14,127 -13,128 -13))"
AU314128,"POLYGON((129 -13,129 -14,128 -14,128 -13,129 -13))"
AU314137,"POLYGON((138 -13,138 -14,137 -14,137 -13,138 -13))"
AU314139,"POLYGON((140 -13,140 -14,139 -14,139 -13,140 -13))"
AU314140,"POLYGON((141 -13,141 -14,140 -14,140 -13,141 -13))"
AU314145,"POLYGON((145.9999594 -13.0000113,145.9999594 -13.9999945,145.0001481 -13.9999945,145.0001481 -13.0000113,145.9999594 -13.0000113))"
AU315121,"POLYGON((122 -14,122 -15,121 -15,121 -14,122 -14))"
AU315122,"POLYGON((123 -14,123 -15,122 -15,122 -14,123 -14))"
AU315123,"POLYGON((124 -14,124 -15,123 -15,123 -14,124 -14))"
AU315127,"POLYGON((128 -14,128 -15,127 -15,127 -14,128 -14))"
AU315137,"POLYGON((138 -14,138 -15,137 -15,137 -14,138 -14))"
AU315139,"POLYGON((140 -14,140 -15,139 -15,139 -14,140 -14))"
AU315140,"POLYGON((140.9997568 -13.9999945,140.9997568 -14.9999778,139.9999454 -14.9999778,139.9999454 -13.9999945,140.9997568 -13.9999945))"
AU315141,"POLYGON((142 -14,142 -15,141 -15,141 -14,142 -14))"
AU315146,"POLYGON((146.9997708 -13.9999945,146.9997708 -14.9999778,145.9999594 -14.9999778,145.9999594 -13.9999945,146.9997708 -13.9999945))"
AU316121,"POLYGON((122 -15,122 -16,121 -16,121 -15,122 -15))"
AU316122,"POLYGON((122.9997147 -14.9999778,122.9997147 -16.0000183,121.9999033 -16.0000183,121.9999033 -14.9999778,122.9997147 -14.9999778))"
AU316137,"POLYGON((138 -15,138 -16,137 -16,137 -15,138 -15))"
