538002609,2016-07-06 06:00:26,2016-07-18 19:45:29
308945000,2016-07-08 15:15:20,2016-07-21 23:54:53
370858000,2016-07-09 15:21:10,2016-07-26 08:30:09
636014114,2016-07-09 15:45:58,2016-07-29 09:18:25
538006608,2016-07-10 15:43:59,2016-07-26 23:05:00
538005762,2016-07-10 17:13:27,2016-07-27 11:31:23
374208000,2016-07-11 17:18:27,2016-07-30 12:09:46
538004832,2016-07-12 14:16:02,2016-07-28 12:52:18
636016587,2016-07-14 15:06:41,2016-07-30 04:32:49
538005301,2016-07-15 12:33:57,2016-07-30 18:25:37
310576000,2016-07-15 15:16:31,2016-07-27 19:07:34
311797000,2016-07-16 15:22:25,2016-08-03 13:10:14
636015114,2016-07-16 15:55:14,2016-08-03 14:29:11
538003470,2016-07-17 13:15:01,2016-08-03 08:52:40
565978000,2016-07-17 14:11:41,2016-08-03 05:44:16
229716000,2016-07-18 14:27:11,2016-08-04 05:04:39
235308000,2016-07-19 15:27:54,2016-08-03 03:13:12
311191000,2016-07-19 15:54:31,2016-08-01 10:03:50
319070500,2016-07-19 16:00:43,2016-08-05 07:47:16
352900000,2016-07-19 16:21:39,2016-08-12 05:49:52
258910000,2016-07-20 14:15:01,2016-08-04 00:27:48
374369000,2016-07-22 13:30:48,2016-08-06 18:22:52
241409000,2016-07-22 13:31:49,2016-08-05 05:29:21
566915000,2016-07-23 14:37:33,2016-08-08 18:49:08
636012754,2016-07-23 15:59:02,2016-08-09 20:13:59
636015457,2016-07-26 16:41:30,2016-08-11 06:53:52
355700000,2016-07-26 16:56:58,2016-08-11 04:43:43
210979000,2016-07-30 13:35:46,2016-08-15 02:42:20
636016363,2016-08-02 18:24:33,2016-08-16 15:32:10
538005094,2016-08-03 15:56:20,2016-08-19 19:52:45
311046700,2016-08-03 16:59:14,2016-08-20 12:09:07
636016110,2016-08-03 17:22:35,2016-08-20 02:59:29
259787000,2016-08-05 13:37:30,2016-08-19 04:29:00
319469000,2016-08-06 17:20:26,2016-08-21 20:39:34
241387000,2016-08-07 14:03:33,2016-08-21 21:08:03
636015241,2016-08-07 14:24:25,2016-08-23 04:55:16
538006082,2016-08-08 13:07:51,2016-08-24 12:46:00
355275000,2016-08-09 16:12:34,2016-09-05 08:26:00
220565000,2016-08-12 13:33:57,2016-08-28 12:56:24
636016562,2016-08-12 14:59:06,2016-08-30 20:56:42
636014250,2016-08-13 16:01:34,2016-09-08 06:47:26
319099500,2016-08-14 15:27:02,2016-08-31 00:59:24
538005962,2016-08-14 15:41:46,2016-08-30 06:37:59
636016661,2016-08-15 14:19:42,2016-08-29 15:08:00
636092426,2016-08-16 17:35:13,2016-08-29 07:56:59
309813000,2016-08-16 18:05:32,2016-09-02 17:17:40
538005245,2016-08-17 12:49:46,2016-09-02 12:54:23
538006078,2016-08-18 16:15:21,2016-09-04 08:37:09
538090222,2016-08-19 14:35:30,2016-09-06 19:54:18
636015564,2016-08-20 13:17:42,2016-09-06 07:42:33
235069272,2016-08-20 14:22:20,2016-09-13 01:18:17
636014875,2016-08-21 15:15:26,2016-09-07 11:11:51
636091621,2016-08-22 13:48:04,2016-09-13 01:54:24
636015597,2016-08-23 16:43:28,2016-09-06 17:54:38
566123000,2016-08-24 14:27:16,2016-09-18 15:22:20
258929000,2016-08-24 15:53:47,2016-09-08 09:22:06
538006356,2016-08-25 14:14:29,2016-09-11 06:48:24
572625210,2016-08-25 15:05:21,2016-09-12 12:30:04
538001711,2016-08-26 15:22:31,2016-09-17 04:23:05
259084000,2016-08-27 14:01:34,2016-09-13 04:18:02
357460000,2016-08-27 16:17:15,2016-09-11 23:38:23
356868000,2016-08-28 13:23:35,2016-10-03 08:57:21
636017477,2016-08-28 15:05:48,2016-09-14 15:42:01
414746000,2016-08-28 17:24:06,2016-09-15 03:30:33
310575000,2016-08-29 22:12:31,2016-09-10 23:55:03
636015565,2016-08-31 15:00:09,2016-09-17 02:01:16
355961000,2016-09-02 13:12:21,2016-10-04 22:43:06
229922000,2016-09-03 14:51:30,2016-09-18 13:58:27
538002609,2016-09-05 14:56:53,2016-09-17 23:16:57
538001786,2016-09-05 15:47:09,2016-09-22 22:35:00
636016128,2016-09-05 15:54:29,2016-09-22 04:57:23
